asset_id,business_type,industry,postcode,latitude,longitude,asset_value,annual_revenue,coverage_limit
VIC3848,cold_storage,logistics,3730,-36.012152,145.992162,1821450.5,3539901.4,192742.54
VIC3849,allied_health_centre,healthcare,3134,-37.832638,145.23745,2120689.97,4162238.07,172596.26
VIC3850,water_services_depot,essential_services,3028,-37.860399,144.771451,1999503.9,4321137.67,201327.85
VIC3851,electronics_store,retail,3174,-37.954827,145.160973,1366827.5,479618.58,203051.23
VIC3852,bakery,hospitality,3550,-36.782202,144.306082,2391039.76,3663608.01,248563.91
VIC3853,building_services_office,construction,3020,-37.786509,144.848287,1745803.17,2878489.16,252454.79
VIC3854,taxi_operations_base,transport,3030,-37.905942,144.631278,2347698.94,3021209.08,258256.05
VIC3855,plant_hire_yard,construction,3977,-38.110002,145.312697,389690.9,659920.24,55684.01
VIC3856,trade_supplier,construction,3844,-38.222038,146.549406,1218550.93,1657468.04,73457.1
VIC3857,bus_depot,transport,3011,-37.793581,144.886944,1149443.51,733359.46,252577.57
VIC3858,winery_cellar_door,tourism,3011,-37.785771,144.91166,152630.22,144568.04,25000
VIC3859,pharmacy_retail,retail,3006,-37.821553,144.96221,764730.69,1376364.75,150855.63
VIC3860,car_dealership,automotive,3047,-37.691506,144.933418,1583498.87,3383281.97,325925.96
VIC3861,clinic,healthcare,3043,-37.675783,144.884179,665675.06,1274925.66,59662.32
VIC3862,contractor_office,construction,3977,-38.10523,145.271468,447093.29,368896.53,65995.35
VIC3863,architecture_studio,professional_services,3000,-37.812216,144.962408,1310450.08,2210311.79,54807.48
VIC3864,pub,hospitality,3121,-37.8212,145.007282,1023331.83,428850.04,113989.41
VIC3865,furniture_store,retail,3931,-38.197676,145.035768,703015.86,1306561.4,150583.64
VIC3866,clothing_store,retail,3134,-37.814184,145.202513,1722925.25,3610445.44,247553.09
VIC3867,takeaway_food,hospitality,3056,-37.75963,144.971005,662336.08,813299.97,65269.23
VIC3868,pharmacy_retail,retail,3189,-37.943101,145.039775,291137.03,413917.87,25000
VIC3869,winery_cellar_door,tourism,3058,-37.739063,144.97157,542120.09,344186.96,28694.11
VIC3870,wholesale_food_supplier,wholesale_trade,3220,-38.162221,144.363369,598662.07,510727.45,63895.6
VIC3871,childcare_centre,education,3011,-37.787775,144.915212,2313890.34,769399.58,106962.15
VIC3872,legal_practice,professional_services,3121,-37.807827,144.994411,3195952.29,6889248.9,349000.21
VIC3873,equipment_dealer,agriculture,3199,-38.153764,145.095507,2055924.9,3457792.12,203591.51
VIC3874,tour_operator,tourism,3199,-38.159649,145.121157,325491.78,418671.45,63825
VIC3875,plant_hire_yard,construction,3810,-38.077336,145.504246,1800026.69,2574388.61,293306.35
VIC3876,restaurant,hospitality,3228,-38.342446,144.307856,684814.18,354573.46,69454.99
VIC3877,last_mile_depot,logistics,3995,-38.6122,145.576025,1730873.6,1751254.75,73643.11
VIC3878,restaurant,hospitality,3153,-37.84464,145.244345,3460052.57,3010040.13,400373.2
VIC3879,materials_yard,construction,3030,-37.907531,144.662578,868828.51,1519579.69,100679.83
VIC3880,plastics_manufacturing,manufacturing,3810,-38.086832,145.506231,2245945.71,1370734.76,175208.73
VIC3881,restaurant,hospitality,3011,-37.789978,144.896652,530450.5,970007.86,62480.85
VIC3882,medical_imaging_clinic,healthcare,3121,-37.820401,144.988293,10520320.58,22546797.44,1234964.03
VIC3883,visitor_centre,tourism,3182,-37.87854,144.982292,1059137.51,2165741.19,182060.46
VIC3884,cold_storage,logistics,3020,-37.805604,144.827559,4293344.53,2602819.93,648467.23
VIC3885,bakery,hospitality,3228,-38.320685,144.313664,1791989.21,1180392.31,235447.98
VIC3886,trade_wholesaler,wholesale_trade,3061,-37.663415,144.950633,700066.73,908521.44,92254.07
VIC3887,restaurant,hospitality,3550,-36.731769,144.304297,1523816.68,2249369.56,83702.25
VIC3888,distribution_centre,logistics,3630,-36.36405,145.416013,1159739.96,1092971.56,113870.22
VIC3889,catering_kitchen,hospitality,3220,-38.16575,144.351146,407817.05,133939.67,31853.28
VIC3890,clothing_store,retail,3220,-38.124929,144.379455,1321222.06,2249737.18,70761.75
VIC3891,trade_wholesaler,wholesale_trade,3008,-37.820757,144.953303,329610.17,624602.84,51199.98
VIC3892,pharmacy,healthcare,3065,-37.803649,144.976246,3337263.61,5120686.96,151141.68
VIC3893,real_estate_agency,professional_services,3008,-37.821074,144.94491,1275538.74,1499692.28,94444.66
VIC3894,catering_kitchen,hospitality,3226,-38.282971,144.543237,740346.58,547918.24,146203.15
VIC3895,catering_kitchen,hospitality,3909,-37.888302,147.967306,358202.6,664272.96,26173.23
VIC3896,dental_practice,healthcare,3550,-36.747934,144.30732,6685104.63,,1400428.44
VIC3897,tour_operator,tourism,3008,-37.814372,144.947538,3672963.06,6011708.75,767242.75
VIC3898,catering_kitchen,hospitality,3000,-37.822216,144.96652,167681.67,368009.57,28760.84
VIC3899,aged_care_facility,healthcare,3121,-37.825342,144.990802,406929.28,173807.73,27945.71
VIC3900,transport_office,transport,3977,-38.100757,145.281436,3402085.37,3840368.49,683674.87
VIC3901,takeaway_food,hospitality,3977,-38.106071,145.298126,173760.59,341671.78,25000
VIC3902,plastics_manufacturing,manufacturing,3175,-38.011106,145.222689,3629175.89,2956721.62,710040.1
VIC3903,building_services_office,construction,3564,-36.12911,144.739613,1409596.84,1122388.48,234823.22
VIC3904,security_services_office,property_services,3008,-37.812773,144.951896,694928.81,790833.27,120568.73
VIC3905,light_manufacturing,manufacturing,3171,-37.927553,145.143485,794406.33,746158.14,160377.61
VIC3906,equipment_storage,storage,3153,-37.845835,145.275553,6749778.24,10608587.31,613280.2
VIC3907,hardware_store,retail,3550,-36.776744,144.280157,710590.44,808352.56,139278.62
VIC3908,accounting_firm,professional_services,3066,-37.810035,144.990865,197080.73,192528.43,32289.47
VIC3909,real_estate_agency,professional_services,3182,-37.858182,144.982909,916787.6,1628230.2,122806
VIC3910,managed_services_office,technology,3008,-37.816111,144.956783,166100.38,142170.31,25000
VIC3911,tyre_service,automotive,3220,-38.14735,144.343359,1708117.05,1408845.14,272619.08
VIC3912,accounting_firm,professional_services,3011,-37.793068,144.894942,403382.66,416083.26,51109.96
VIC3913,hardware_store,retail,3043,-37.719633,144.880254,961696.3,2099631.9,141434.23
VIC3914,trade_supplier,construction,3066,-37.811436,144.984344,1630889.07,936933.86,104065.31
VIC3915,cafe,hospitality,3058,-37.759235,144.962057,432581.13,581140.89,58669.68
VIC3916,light_manufacturing,manufacturing,3028,-37.870162,144.735655,715119.28,1157898.23,148612.47
VIC3917,beverage_processor,food_and_beverage,3028,-37.863389,144.796964,2216795.94,2126302.5,273106.18
VIC3918,pharmacy,healthcare,3018,-37.861621,144.824608,1294486.18,2772999.27,270055.46
VIC3919,pub,hospitality,3171,-37.935229,145.169013,280513.86,193316.55,56883.64
VIC3920,aquatic_centre,recreation,3189,-37.960311,145.039696,593193.44,317951.48,125610.03
VIC3921,trade_supplier,construction,3400,-36.709759,142.174031,2247846.58,3280548.91,407985.54
VIC3922,bus_depot,transport,3168,-37.939013,145.13812,1911620.8,2565640.54,230112.72
VIC3923,light_manufacturing,manufacturing,3825,-38.188381,146.2727,1755742.78,1681685.59,366279.44
VIC3924,contractor_office,construction,3220,-38.151952,144.351317,756112.39,760826.16,155933.61
VIC3925,architecture_studio,professional_services,3061,-37.692101,144.945049,308831.41,126283.27,25000
VIC3926,document_storage,storage,3168,-37.928841,145.148419,439329.59,354556.29,78639.6
VIC3927,security_services_office,property_services,3011,-37.795993,144.880539,252581.76,302976.63,45624.15
VIC3928,materials_yard,construction,3168,-37.918611,145.133426,3469864.82,5778273.15,600742.91
VIC3929,clothing_store,retail,3121,-37.824783,144.998331,1004030.71,1116054.88,50804.39
VIC3930,bakery,hospitality,3730,-36.030131,145.988321,150000,325495.05,25000
VIC3931,architecture_studio,professional_services,3061,-37.68168,144.94217,1693232.8,2582498.64,145244.34
VIC3932,clinic,healthcare,3337,-37.701241,144.572176,733482.38,1469980.65,45565.95
VIC3933,real_estate_agency,professional_services,3660,-37.014036,145.144766,1403233.44,1822007.64,209917.52
VIC3934,accounting_firm,professional_services,3672,-36.552911,145.99044,1090292.67,1650919.84,119463.28
VIC3935,packaging_facility,manufacturing,3020,-37.795767,144.84986,1145000.32,1199568.15,65692.25
VIC3936,furniture_store,retail,3844,-38.204984,146.503779,1472945.5,1911584.07,178216.95
VIC3937,supermarket,retail,3170,-37.92603,145.155571,2044205.78,3004186.71,296212.89
VIC3938,accounting_firm,professional_services,3931,-38.238857,145.044134,430077.55,834057.99,88473.14
VIC3939,clothing_store,retail,3011,-37.791037,144.914118,174022.53,100000,31350.8
VIC3940,food_processing,manufacturing,3953,-38.468364,145.946299,3829619.64,7114428.36,799948.98
VIC3941,pharmacy_retail,retail,3465,-37.058183,143.739215,2328438.74,841282.29,228032.95
VIC3942,pharmacy,healthcare,3134,-37.800024,145.234363,8680524.73,11111491.43,431240.59
VIC3943,packaging_facility,manufacturing,3175,-37.983331,145.216967,1728082.26,2328524.64,118528.22
VIC3944,cold_storage,logistics,3047,-37.695764,144.903255,1133592.72,1386376.71,219710.63
VIC3945,cafe,hospitality,3000,-37.815791,144.971866,288404.29,542006.14,25000
VIC3946,last_mile_depot,logistics,3977,-38.097582,145.275538,5121916.6,3748952.39,510055.66
VIC3947,document_storage,storage,3072,-37.749684,145.015538,594751.55,303539.12,38899.35
VIC3948,electronics_store,retail,3337,-37.691041,144.594954,411040.44,889654.53,33766.49
VIC3949,materials_yard,construction,3006,-37.824931,144.964847,471795.77,346754.88,27248.68
VIC3950,building_services_office,construction,3066,-37.800316,144.983871,1328297.15,2876655.56,142404.41
VIC3951,mechanic_workshop,automotive,3220,-38.174643,144.344015,212035.05,289590.4,38922.39
VIC3952,furniture_store,retail,3030,-37.886802,144.747282,586656.45,375861.07,91065.89
VIC3953,supermarket,retail,3028,-37.843352,144.766927,930632.99,973597.75,111104.12
VIC3954,light_manufacturing,manufacturing,3030,-37.897231,144.653633,1191050.16,937377.51,114938.01
VIC3955,taxi_operations_base,transport,3061,-37.690907,144.956887,1490580.72,2157098.41,188394.18
VIC3956,supermarket,retail,3028,-37.845481,144.749728,3077503.66,1160624.76,496958.06
VIC3957,cold_storage,logistics,3909,-37.891205,147.974624,775460.93,552331.5,130895.09
VIC3958,furniture_store,retail,3153,-37.840385,145.283583,323585.73,655109.59,46691.15
VIC3959,plastics_manufacturing,manufacturing,3844,-38.216398,146.512823,5334759.74,5887280.23,412572.29
VIC3960,pharmacy_retail,retail,3189,-37.939525,145.038742,1105984.31,1247685.62,224533.01
VIC3961,facility_management_office,property_services,3550,-36.775479,144.276525,1170877.25,2166829.26,165290.03
VIC3962,caravan_park,tourism,3006,-37.822091,144.9683,184599.41,376587.97,33186.48
VIC3963,plumbing_wholesaler,wholesale_trade,3630,-36.397256,145.425282,624824.41,1094884.04,40762.51
VIC3964,aged_care_facility,healthcare,3030,-37.903937,144.777092,4960015.05,2182969.68,836150.31
VIC3965,produce_storage,agriculture,3564,-36.133472,144.7291,1323142.5,2232137.08,264070.81
VIC3966,retail_store,retail,3171,-37.955949,145.154867,3450137.67,,278087.63
VIC3967,parts_supplier,automotive,3028,-37.867209,144.78843,184678.04,332563.75,25000
VIC3968,clinic,healthcare,3660,-37.009539,145.118998,652791.19,935504.21,50146.34
VIC3969,aged_care_facility,healthcare,3192,-37.973659,145.06036,622657.4,836825.07,122122
VIC3970,plant_hire_yard,construction,3722,-37.060988,146.091411,2940668.21,5768231.41,585215.39
VIC3971,furniture_store,retail,3550,-36.779769,144.292474,843381.52,1665770.03,139020.05
VIC3972,refrigerated_storage,storage,3134,-37.809692,145.249392,796521.1,1634299.62,65294.24
VIC3973,electrical_wholesaler,wholesale_trade,3030,-37.911349,144.64905,2859356.23,5731450.5,441154.94
VIC3974,plant_hire_yard,construction,3182,-37.856385,144.987283,643868.2,919065.45,116578.76
VIC3975,accounting_firm,professional_services,3121,-37.815223,144.997743,1359760.14,578002.12,168254.43
VIC3976,pharmacy,healthcare,3043,-37.693598,144.898865,815541.66,826928.46,131517.64
VIC3977,electronics_store,retail,3875,-37.841007,147.584257,2104657.94,1331117.3,388614.24
VIC3978,neighbourhood_centre,community_services,3690,-36.108869,146.913493,1087024.72,1465463.37,115225.82
VIC3979,hardware_store,retail,3844,-38.18931,146.541798,901056.08,1838745.22,152692.37
VIC3980,cold_storage,logistics,3175,-37.966019,145.234388,1672215.48,596647.51,127716.01
VIC3981,brewery,food_and_beverage,3072,-37.736017,145.010939,396062.39,281146.24,34367.69
VIC3982,real_estate_agency,professional_services,3000,-37.811676,144.976411,791771.15,492138.71,107638.71
VIC3983,metal_fabrication,manufacturing,3630,-36.354003,145.381384,4617669.95,8475482.94,582310.84
VIC3984,metal_fabrication,manufacturing,3337,-37.668873,144.565072,417639,801640.86,41096.95
VIC3985,aged_care_facility,healthcare,3030,-37.884005,144.69479,658098.24,1108975.44,136771.21
VIC3986,supermarket,retail,3011,-37.783164,144.895339,777025.83,642994.67,32914.93
VIC3987,software_office,technology,3056,-37.767083,144.967104,620674.42,1260213.89,117377.45
VIC3988,security_services_office,property_services,3690,-36.146699,146.895362,389340.44,256320.89,50979.62
VIC3989,architecture_studio,professional_services,3121,-37.819583,145.003781,150000,131109.94,30896.63
VIC3990,food_processing,manufacturing,3061,-37.66342,144.931884,4165666.93,3227184.62,492442.17
VIC3991,pub,hospitality,3931,-38.211101,145.056902,241025.16,398652.57,27536.48
VIC3992,metal_fabrication,manufacturing,3030,-37.888559,144.649818,1700984.01,2953033.5,260331.55
VIC3993,wholesale_food_supplier,wholesale_trade,3450,-37.053616,144.207219,1849498.22,1794692.76,211711.53
VIC3994,aged_care_facility,healthcare,3030,-37.905401,144.749814,2152837.39,3832784.64,271248.22
VIC3995,cafe,hospitality,3340,-37.667737,144.453937,581195.5,551600.77,106678.75
VIC3996,electronics_repair,technology,3171,-37.936683,145.129934,926458.85,1283580.24,192808.65
VIC3997,electrical_wholesaler,wholesale_trade,3030,-37.909539,144.771618,1454220.22,2644288.96,218557.91
VIC3998,materials_yard,construction,3337,-37.688387,144.586211,660942.7,235126.32,94607.88
VIC3999,materials_yard,construction,3500,-34.191716,142.165155,524417.63,254057.65,106325.01
VIC4000,managed_services_office,technology,3065,-37.789813,144.978097,848166.6,1464924.23,130192.08
VIC4001,pub,hospitality,3171,-37.934611,145.165027,755625.46,,116385.66
VIC4002,courier_depot,transport,3047,-37.683039,144.890466,2382194.02,2821746.93,421328
VIC4003,equipment_storage,storage,3182,-37.866709,144.987298,1395059.39,646290.59,108966.86
VIC4004,plant_hire_yard,construction,3850,-38.095457,147.092598,1401013.4,2520164.81,194062.01
VIC4005,parts_supplier,automotive,3564,-36.139045,144.774759,851558.68,359824.94,178599.05
VIC4006,real_estate_agency,professional_services,3056,-37.770112,144.949264,1496410.95,2769492.87,234637.93
VIC4007,holiday_apartments,tourism,3006,-37.826077,144.964606,355695.35,381135.26,52406.45
VIC4008,hardware_store,retail,3690,-36.128035,146.893933,286685.63,262801.42,27882.15
VIC4009,clothing_store,retail,3995,-38.608918,145.609851,571766.35,1239894.14,25613.62
VIC4010,building_services_office,construction,3220,-38.133692,144.335327,1706987.37,2212133.7,123376.84
VIC4011,pharmacy_retail,retail,3171,-37.931315,145.160991,1348625.63,2250894.61,260701.28
VIC4012,gym,recreation,3189,-37.953508,145.044859,373044.48,519711.77,58294.15
VIC4013,refrigerated_storage,storage,3810,-38.092657,145.471885,1049323.41,528224.17,59898.21
VIC4014,legal_practice,professional_services,3995,-38.612366,145.569921,319006.19,352950.07,58809.59
VIC4015,cafe,hospitality,3931,-38.215751,145.045099,388052.44,843920.42,25000
VIC4016,caravan_park,tourism,3305,-38.334939,141.59468,1517564.86,1384073.41,291010.48
VIC4017,furniture_store,retail,3337,-37.70733,144.603841,933226.32,1752106.04,89572.32
VIC4018,pharmacy_retail,retail,3977,-38.12893,145.278176,388447.21,369555.51,76941.96
VIC4019,clinic,healthcare,3065,-37.79716,144.973995,819766.86,,173283.78
VIC4020,retail_store,retail,3053,-37.800888,144.962956,791549.75,728472.83,116485.74
VIC4021,packaging_facility,manufacturing,3170,-37.927893,145.172449,3441057.85,7206590.58,440682.1
VIC4022,neighbourhood_centre,community_services,3741,-36.729178,146.97801,158592.58,,25000
VIC4023,office,professional_services,3977,-38.107489,145.24982,1226205.89,519241.83,65496.55
VIC4024,trade_supplier,construction,3909,-37.880665,147.963767,350454.24,,45627.29
VIC4025,catering_kitchen,hospitality,3066,-37.801504,144.993695,290923.43,601562.3,45597.99
VIC4026,plant_hire_yard,construction,3690,-36.127595,146.901888,1073792.77,462090.38,112697.26
VIC4027,freight_depot,logistics,3250,-38.339843,143.558327,2745639.41,4579409.05,272826.19
VIC4028,courier_depot,transport,3350,-37.531999,143.873975,1186180.71,2381458.44,108253.95
VIC4029,trade_supplier,construction,3058,-37.751008,144.949807,1217761.55,2521536.8,78672.73
VIC4030,panel_beater,automotive,3047,-37.686927,144.92687,589556.22,1050227.39,95138.86
VIC4031,distribution_centre,logistics,3043,-37.683415,144.871511,2974508.33,4669038.87,258370.08
VIC4032,electronics_store,retail,3066,-37.798043,144.991857,331352.3,353720.91,25000
VIC4033,irrigation_supplier,agriculture,3730,-36.010358,146.030757,1399531.59,2142145.03,209942.56
VIC4034,cafe,hospitality,3168,-37.932076,145.136074,656671.17,464219.89,96828.79
